TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
79,2025-05-04,1168,2069,404,3.0,232.39,8.0,BankTransfer
80,2025-05-04,1013,2024,403,3.0,372.81,3.0,PayPal
81,2025-05-04,1160,2056,401,1.0,472.25,10.0,CreditCard
82,2025-05-04,1068,2070,402,2.0,109.38,0.0,PayPal
83,2025-05-04,1112,2089,404,0.0,2067.6,5.5,Cash
84,2025-05-04,1007,2080,402,1.0,1498.07,20.0,BankTransfer
85,2025-05-04,1079,2070,401,3.0,34.18,15.0,CreditCard
86,2025-05-04,1023,2028,401,3.0,2551.76,7.0,Cash
87,2025-05-04,1030,2082,402,3.0,799.8,0.0,PayPal
88,2025-05-04,1183,2037,403,3.0,2160.84,12.5,CreditCard
89,2025-05-04,1123,2060,402,3.0,2450.28,8.0,BankTransfer
90,2025-05-04,1141,2018,404,1.0,2440.17,3.0,PayPal
91,2025-05-04,1153,2065,402,0.0,470.34,10.0,CreditCard
92,2025-05-04,1070,2098,404,2.0,0.0,0.0,PayPal
93,2025-05-04,1129,2034,401,2.0,108.94,5.5,Cash
94,2025-05-04,1185,2038,404,1.0,1667.72,20.0,BankTransfer
95,2025-05-04,1114,2068,404,2.0,656.19,15.0,CreditCard
96,2025-05-04,1085,2070,404,3.0,0.0,7.0,Cash
97,2025-05-04,1082,2024,402,3.0,372.81,0.0,PayPal
98,2025-05-04,1059,2099,404,0.0,1292.64,12.5,CreditCard
99,2025-05-04,1081,2095,404,3.0,490.79,8.0,BankTransfer
100,2025-05-04,1098,2084,402,3.0,0.0,3.0,PayPal
101,2025-05-04,1009,2016,403,0.0,969.06,10.0,CreditCard
102,2025-05-04,1112,2012,404,0.0,1869.57,0.0,PayPal
103,2025-05-04,1184,2018,404,1.0,488.03,5.5,Cash
104,2025-05-04,1019,2060,403,2.0,0.0,20.0,BankTransfer
105,2025-05-04,1159,2088,404,0.0,0.0,15.0,CreditCard
106,2025-05-04,1084,2086,404,2.0,2861.12,7.0,Cash
107,2025-05-04,1160,2091,404,0.0,905.79,0.0,PayPal
108,2025-05-04,1158,2008,402,2.0,159.82,12.5,CreditCard
109,2025-05-04,1058,2095,401,3.0,2453.95,8.0,BankTransfer
110,2025-05-04,1025,2097,401,3.0,842.1,3.0,PayPal
111,2025-05-04,1042,2088,403,0.0,709.35,10.0,CreditCard
112,2025-05-04,1011,2041,401,2.0,0.0,0.0,PayPal
113,2025-05-04,1091,2047,404,1.0,0.0,5.5,Cash
114,2025-05-04,1062,2067,404,1.0,0.0,20.0,BankTransfer
115,2025-05-04,1043,2022,401,3.0,2684.72,15.0,CreditCard
116,2025-05-04,1158,2087,402,3.0,477.96,7.0,Cash
117,2025-05-04,1149,2018,402,3.0,1626.78,0.0,PayPal
118,2025-05-04,1163,2032,404,2.0,756.48,12.5,CreditCard
119,2025-05-04,1170,2001,404,2.0,659.76,8.0,BankTransfer
120,2025-05-04,1173,2069,402,0.0,464.78,3.0,PayPal
121,2025-05-04,1113,2044,403,3.0,0.0,10.0,CreditCard
122,2025-05-04,1176,2032,404,2.0,756.48,0.0,PayPal
123,2025-05-04,1050,2049,404,0.0,2819.52,5.5,Cash
124,2025-05-04,1060,2048,403,2.0,1144.42,20.0,BankTransfer
125,2025-05-04,1179,2037,401,3.0,1440.56,15.0,CreditCard
126,2025-05-04,1070,2001,401,3.0,0.0,7.0,Cash
127,2025-05-04,1073,2099,402,2.0,0.0,0.0,PayPal
128,2025-05-04,1056,2081,402,2.0,0.0,12.5,CreditCard
129,2025-05-04,1173,2096,402,0.0,672.18,8.0,BankTransfer
130,2025-05-04,1160,2082,401,2.0,426.56,3.0,PayPal
131,2025-05-04,1112,2004,403,1.0,1669.05,10.0,CreditCard
132,2025-05-04,1023,2037,403,3.0,2160.84,0.0,PayPal
133,2025-05-04,1044,2025,402,2.0,223.7,5.5,Cash
134,2025-05-04,1135,2064,403,1.0,793.91,20.0,BankTransfer
135,2025-05-04,1065,2061,403,2.0,639.74,15.0,CreditCard
136,2025-05-04,1029,2059,401,1.0,921.69,7.0,Cash
137,2025-05-04,1193,2028,404,2.0,1531.06,0.0,PayPal
138,2025-05-04,1023,2050,401,2.0,298.85,12.5,CreditCard
139,2025-05-04,1137,2015,404,2.0,539.98,8.0,BankTransfer
140,2025-05-04,1172,2095,403,3.0,2453.95,3.0,PayPal
141,2025-05-04,1163,2047,401,1.0,301.48,10.0,CreditCard
142,2025-05-04,1120,2003,403,1.0,1039.99,0.0,PayPal
143,2025-05-04,1165,2008,404,2.0,53.27,5.5,Cash
144,2025-05-04,1166,2052,401,1.0,658.13,20.0,BankTransfer
145,2025-05-04,1011,2004,403,3.0,3709.0,15.0,CreditCard
146,2025-05-04,1029,2012,402,1.0,0.0,7.0,Cash
147,2025-05-04,1099,2058,403,3.0,666.75,0.0,PayPal
148,2025-05-04,1150,2095,402,3.0,490.79,12.5,CreditCard
149,2025-05-04,1167,2012,404,3.0,0.0,8.0,BankTransfer
150,2025-05-04,1071,2004,403,1.0,834.52,3.0,PayPal
151,2025-05-04,1113,2056,402,2.0,839.55,10.0,CreditCard
152,2025-05-04,1025,2087,403,2.0,0.0,0.0,PayPal
153,2025-05-04,1015,2050,403,1.0,504.31,5.5,Cash
154,2025-05-04,1031,2058,401,1.0,2400.3,20.0,BankTransfer
155,2025-05-04,1164,2081,401,0.0,2984.88,15.0,CreditCard
156,2025-05-04,1085,2031,402,1.0,508.77,7.0,Cash
157,2025-05-04,1017,2097,402,1.0,757.89,0.0,PayPal
158,2025-05-04,1059,2042,402,0.0,0.0,12.5,CreditCard
159,2025-05-04,1070,2018,402,2.0,0.0,8.0,BankTransfer
160,2025-05-04,1044,2014,401,1.0,886.68,3.0,PayPal
161,2025-05-04,1003,2045,402,2.0,499.42,10.0,CreditCard
162,2025-05-04,1004,2022,403,0.0,671.18,0.0,PayPal
163,2025-05-04,1032,2094,404,0.0,493.35,5.5,Cash
164,2025-05-04,1190,2008,404,3.0,266.36,20.0,BankTransfer
165,2025-05-04,1199,2046,401,3.0,167.15,15.0,CreditCard
166,2025-05-04,1128,2028,401,2.0,2041.41,7.0,Cash
167,2025-05-04,1117,2082,401,0.0,799.8,0.0,PayPal
168,2025-05-04,1122,2051,404,0.0,234.64,12.5,CreditCard
169,2025-05-04,1125,2091,404,0.0,1811.58,8.0,BankTransfer
170,2025-05-04,1020,2041,402,0.0,0.0,3.0,PayPal
171,2025-05-04,1032,2035,403,3.0,4499.95,10.0,CreditCard
172,2025-05-04,1152,2067,403,3.0,872.85,0.0,PayPal
173,2025-05-04,1129,2077,404,0.0,2809.15,5.5,Cash
174,2025-05-04,1179,2014,402,3.0,738.9,20.0,BankTransfer
175,2025-05-04,1115,2029,404,2.0,0.0,15.0,CreditCard
176,2025-05-04,1116,2051,404,0.0,351.96,7.0,Cash
177,2025-05-04,1080,2054,403,2.0,3602.04,0.0,PayPal
178,2025-05-04,1095,2019,404,0.0,933.93,12.5,CreditCard
179,2025-05-04,1023,2010,401,3.0,0.0,8.0,BankTransfer
180,2025-05-04,1024,2095,403,1.0,3533.69,3.0,PayPal
181,2025-05-04,1142,2007,403,0.0,583.39,10.0,CreditCard
182,2025-05-04,1105,2045,404,0.0,624.28,0.0,PayPal
183,2025-05-04,1073,2076,403,2.0,1934.57,5.5,Cash
184,2025-05-04,1026,2073,402,1.0,1797.95,20.0,BankTransfer
185,2025-05-04,1168,2061,402,0.0,599.76,15.0,CreditCard
186,2025-05-04,1089,2071,403,0.0,0.0,7.0,Cash
187,2025-05-04,1195,2035,402,3.0,0.0,0.0,PayPal
188,2025-05-04,1143,2098,401,2.0,2178.86,12.5,CreditCard
189,2025-05-04,1007,2023,403,2.0,751.63,8.0,BankTransfer
190,2025-05-04,1086,2044,401,1.0,373.64,3.0,PayPal
191,2025-05-04,1036,2072,404,0.0,1260.9,10.0,CreditCard
192,2025-05-04,1036,2094,401,0.0,2466.75,0.0,PayPal
193,2025-05-04,1191,2067,402,3.0,872.85,5.5,Cash
194,2025-05-04,1107,2058,403,1.0,1800.22,20.0,BankTransfer
195,2025-05-04,1094,2039,403,0.0,1952.88,15.0,CreditCard
196,2025-05-04,1013,2019,402,0.0,0.0,7.0,Cash
197,2025-05-04,1172,2010,403,3.0,0.0,0.0,PayPal
198,2025-05-04,1169,2054,404,3.0,900.51,12.5,CreditCard
199,2025-05-04,1106,2034,402,0.0,136.17,8.0,BankTransfer
200,2025-05-04,1088,2055,401,2.0,129.46,3.0,PayPal
201,2025-05-04,1173,2086,404,2.0,715.28,10.0,CreditCard
202,2025-05-04,1011,2028,404,0.0,0.0,0.0,PayPal
203,2025-05-04,1001,2026,403,1.0,190.4,5.5,Cash
204,2025-05-04,1196,2017,403,2.0,370.96,20.0,BankTransfer
205,2025-05-04,1083,2015,401,3.0,0.0,15.0,CreditCard
206,2025-05-04,1191,2055,402,1.0,48.55,7.0,Cash
207,2025-05-04,1097,2068,402,2.0,1312.38,0.0,PayPal
208,2025-05-04,1018,2050,401,3.0,0.0,12.5,CreditCard
209,2025-05-04,1004,2058,401,2.0,1066.8,8.0,BankTransfer
210,2025-05-04,1147,2054,404,3.0,2701.53,3.0,PayPal
211,2025-05-04,1074,2014,404,0.0,738.9,10.0,CreditCard
212,2025-05-04,1083,2021,404,2.0,668.33,0.0,PayPal
213,2025-05-04,1022,2055,401,1.0,97.09,5.5,Cash
214,2025-05-04,1111,2075,404,0.0,1561.28,20.0,BankTransfer
215,2025-05-04,1101,2039,403,1.0,2636.39,15.0,CreditCard
216,2025-05-04,1085,2099,402,0.0,646.32,7.0,Cash
217,2025-05-04,1130,2081,401,1.0,1343.2,0.0,PayPal
218,2025-05-04,1198,2044,403,1.0,186.82,12.5,CreditCard
219,2025-05-04,1060,2013,402,2.0,0.0,8.0,BankTransfer
220,2025-05-04,1050,2022,402,0.0,671.18,3.0,PayPal
221,2025-05-04,1045,2098,404,3.0,907.86,10.0,CreditCard
222,2025-05-04,1193,2072,404,2.0,1681.2,0.0,PayPal
223,2025-05-04,1160,2040,402,3.0,138.16,5.5,Cash
224,2025-05-04,1017,2060,404,2.0,0.0,20.0,BankTransfer
225,2025-05-04,1070,2075,401,2.0,624.51,15.0,CreditCard
226,2025-05-04,1129,2009,403,3.0,198.93,7.0,Cash
227,2025-05-04,1115,2004,401,2.0,2225.4,0.0,PayPal
228,2025-05-04,1073,2009,401,3.0,66.31,12.5,CreditCard
229,2025-05-04,1118,2074,401,3.0,659.5,8.0,BankTransfer
230,2025-05-04,1146,2083,402,2.0,614.53,3.0,PayPal
231,2025-05-04,1154,2060,402,0.0,408.38,10.0,CreditCard
232,2025-05-04,1115,2013,403,0.0,2806.08,0.0,PayPal
233,2025-05-04,1129,2082,402,0.0,1066.4,5.5,Cash
234,2025-05-04,1063,2090,404,3.0,71.64,20.0,BankTransfer
235,2025-05-04,1134,2066,402,2.0,1238.54,15.0,CreditCard
236,2025-05-04,1095,2036,404,3.0,653.94,7.0,Cash
237,2025-05-04,1198,2043,401,2.0,1397.52,0.0,PayPal
238,2025-05-04,1016,2042,401,3.0,0.0,12.5,CreditCard
239,2025-05-04,1072,2032,402,2.0,1512.96,8.0,BankTransfer
240,2025-05-04,1020,2074,402,2.0,527.6,3.0,PayPal
241,2025-05-04,1079,2083,404,1.0,691.34,10.0,CreditCard
242,2025-05-04,1152,2090,401,2.0,57.31,0.0,PayPal
243,2025-05-04,1143,2048,403,1.0,0.0,5.5,Cash
244,2025-05-04,1171,2089,401,3.0,1654.08,20.0,BankTransfer
245,2025-05-04,1130,2046,401,2.0,106.98,15.0,CreditCard
246,2025-05-04,1079,2023,402,2.0,3006.53,7.0,Cash
247,2025-05-04,1196,2062,402,1.0,1114.85,0.0,PayPal
248,2025-05-04,1035,2019,401,2.0,0.0,12.5,CreditCard
249,2025-05-04,1025,2064,401,2.0,705.7,8.0,BankTransfer
250,2025-05-04,1196,2079,402,3.0,2851.62,3.0,PayPal
251,2025-05-04,1039,2020,402,1.0,338.25,10.0,CreditCard
252,2025-05-04,1184,2056,401,3.0,1574.16,0.0,PayPal
253,2025-05-04,1093,2086,402,3.0,3576.4,5.5,Cash
254,2025-05-04,1156,2036,404,1.0,392.36,20.0,BankTransfer
255,2025-05-04,1136,2030,403,3.0,509.91,15.0,CreditCard
256,2025-05-04,1049,2047,404,3.0,1674.9,7.0,Cash
257,2025-05-04,1196,2036,404,3.0,0.0,0.0,PayPal
258,2025-05-04,1041,2025,402,2.0,671.09,12.5,CreditCard
259,2025-05-04,1013,2082,404,2.0,1066.4,8.0,BankTransfer
260,2025-05-04,1141,2013,401,2.0,748.29,3.0,PayPal
261,2025-05-04,1021,2097,402,2.0,673.68,10.0,CreditCard
262,2025-05-04,1115,2065,402,3.0,1881.36,0.0,PayPal
263,2025-05-04,1023,2028,404,2.0,510.35,5.5,Cash
264,2025-05-04,1006,2053,401,3.0,610.15,20.0,BankTransfer
265,2025-05-04,1128,2047,402,3.0,1004.94,15.0,CreditCard
266,2025-05-04,1020,2047,402,0.0,669.96,7.0,Cash
267,2025-05-04,1081,2012,403,1.0,1682.61,0.0,PayPal
268,2025-05-04,1035,2004,403,3.0,927.25,12.5,CreditCard
269,2025-05-04,1178,2017,404,3.0,1854.8,8.0,BankTransfer
270,2025-05-04,1157,2000,401,0.0,1938.62,3.0,PayPal
271,2025-05-04,1065,2027,402,3.0,775.83,10.0,CreditCard
272,2025-05-04,1028,2099,403,1.0,3490.13,0.0,PayPal
273,2025-05-04,1077,2015,401,1.0,1822.42,5.5,Cash
274,2025-05-04,1107,2081,404,0.0,2238.66,20.0,BankTransfer
275,2025-05-04,1028,2063,401,1.0,994.43,15.0,CreditCard
276,2025-05-04,1183,2018,403,3.0,2711.3,7.0,Cash
277,2025-05-04,1000,2078,403,1.0,0.0,0.0,PayPal
278,2025-05-04,1146,2053,402,0.0,1220.3,12.5,CreditCard
279,2025-05-04,1134,2046,401,0.0,33.43,8.0,BankTransfer
280,2025-05-04,1099,2060,401,3.0,1633.52,3.0,PayPal
281,2025-05-04,1095,2032,401,2.0,1512.96,10.0,CreditCard
282,2025-05-04,1017,2044,402,0.0,207.58,0.0,PayPal
283,2025-05-04,1197,2074,403,1.0,593.55,5.5,Cash
284,2025-05-04,1011,2045,403,1.0,842.78,20.0,BankTransfer
285,2025-05-04,1199,2087,404,3.0,159.32,15.0,CreditCard
286,2025-05-04,1161,2023,402,0.0,939.54,7.0,Cash
287,2025-05-04,1183,2099,404,0.0,1292.64,0.0,PayPal
288,2025-05-04,1075,2025,401,1.0,0.0,12.5,CreditCard
289,2025-05-04,1010,2040,403,3.0,138.16,8.0,BankTransfer
290,2025-05-04,1139,2060,403,0.0,1225.14,3.0,PayPal
291,2025-05-04,1192,2082,402,2.0,213.28,10.0,CreditCard
292,2025-05-04,1091,2099,401,2.0,1034.11,0.0,PayPal
293,2025-05-04,1069,2015,403,3.0,2699.88,5.5,Cash
294,2025-05-04,1102,2095,404,3.0,1472.37,20.0,BankTransfer
295,2025-05-04,1086,2023,404,3.0,3758.16,15.0,CreditCard
296,2025-05-04,1094,2066,403,0.0,1032.12,7.0,Cash
297,2025-05-04,1186,2054,401,3.0,0.0,0.0,PayPal
298,2025-05-04,1154,2023,403,2.0,751.63,12.5,CreditCard
299,2025-05-04,1026,2010,403,2.0,62.27,8.0,BankTransfer
300,2025-05-04,1078,2057,404,1.0,393.28,3.0,PayPal
301,2025-05-04,1176,2056,403,3.0,524.72,10.0,CreditCard
302,2025-05-04,1010,2093,403,3.0,0.0,0.0,PayPal
303,2025-05-04,1070,2081,401,0.0,1492.44,5.5,Cash
304,2025-05-04,1171,2081,404,2.0,596.98,20.0,BankTransfer
305,2025-05-04,1131,2095,402,0.0,1472.37,15.0,CreditCard
306,2025-05-04,1036,2077,404,0.0,1123.66,7.0,Cash
307,2025-05-04,1032,2008,402,2.0,106.54,0.0,PayPal
308,2025-05-04,1092,2049,401,1.0,0.0,12.5,CreditCard
309,2025-05-04,1173,2057,403,2.0,349.58,8.0,BankTransfer
310,2025-05-04,1113,2097,401,1.0,757.89,3.0,PayPal
311,2025-05-04,1135,2046,404,2.0,80.23,10.0,CreditCard
312,2025-05-04,1166,2035,402,0.0,899.99,0.0,PayPal
313,2025-05-04,1006,2094,402,3.0,1480.05,5.5,Cash
314,2025-05-04,1132,2049,401,2.0,1503.74,20.0,BankTransfer
315,2025-05-04,1198,2033,404,1.0,2257.88,15.0,CreditCard
316,2025-05-04,1156,2036,404,1.0,784.73,7.0,Cash
317,2025-05-04,1031,2017,401,3.0,0.0,0.0,PayPal
318,2025-05-04,1044,2091,404,0.0,1811.58,12.5,CreditCard
319,2025-05-04,1174,2040,403,0.0,34.54,8.0,BankTransfer
320,2025-05-04,1140,2069,403,2.0,557.74,3.0,PayPal
321,2025-05-04,1040,2091,402,2.0,724.63,10.0,CreditCard
322,2025-05-04,1130,2028,401,1.0,574.15,0.0,PayPal
323,2025-05-04,1035,2030,404,0.0,339.94,5.5,Cash
324,2025-05-04,1092,2070,403,3.0,102.54,20.0,BankTransfer
325,2025-05-04,1141,2016,401,0.0,0.0,15.0,CreditCard
326,2025-05-04,1079,2050,404,3.0,186.78,7.0,Cash
327,2025-05-04,1196,2052,401,1.0,2632.54,0.0,PayPal
328,2025-05-04,1081,2082,401,3.0,1066.4,12.5,CreditCard
329,2025-05-04,1119,2087,403,1.0,0.0,8.0,BankTransfer
330,2025-05-04,1199,2070,402,1.0,30.76,3.0,PayPal
331,2025-05-04,1110,2064,401,0.0,0.0,10.0,CreditCard
332,2025-05-04,1132,2019,403,1.0,1681.07,0.0,PayPal
333,2025-05-04,1041,2041,402,2.0,643.37,5.5,Cash
334,2025-05-04,1132,2036,401,2.0,348.77,20.0,BankTransfer
335,2025-05-04,1050,2081,403,1.0,2686.39,15.0,CreditCard
336,2025-05-04,1160,2038,401,1.0,0.0,7.0,Cash
337,2025-05-04,1151,2074,402,1.0,1187.1,0.0,PayPal
338,2025-05-04,1168,2079,403,0.0,1901.08,12.5,CreditCard
339,2025-05-04,1007,2010,401,2.0,62.27,8.0,BankTransfer
340,2025-05-04,1166,2026,404,0.0,0.0,3.0,PayPal
341,2025-05-04,1127,2080,403,2.0,1997.42,10.0,CreditCard
342,2025-05-04,1123,2031,404,2.0,1356.72,0.0,PayPal
343,2025-05-04,1116,2009,401,1.0,119.36,5.5,Cash
344,2025-05-04,1112,2053,404,3.0,0.0,20.0,BankTransfer
345,2025-05-04,1052,2043,402,2.0,698.76,15.0,CreditCard
346,2025-05-04,1183,2040,403,3.0,103.62,7.0,Cash
347,2025-05-04,1033,2097,403,0.0,4210.5,0.0,PayPal
348,2025-05-04,1081,2030,404,0.0,339.94,12.5,CreditCard
349,2025-05-04,1068,2057,402,1.0,1179.85,8.0,BankTransfer
350,2025-05-04,1024,2006,403,3.0,594.0,3.0,PayPal
351,2025-05-04,1157,2053,402,1.0,1098.27,10.0,CreditCard
352,2025-05-04,1083,2073,403,1.0,2247.44,0.0,PayPal
353,2025-05-04,1195,2020,404,3.0,1879.15,5.5,Cash
354,2025-05-04,1127,2039,404,0.0,1952.88,20.0,BankTransfer
355,2025-05-04,1023,2050,404,1.0,0.0,15.0,CreditCard
356,2025-05-04,1055,2074,403,0.0,1978.5,7.0,Cash
357,2025-05-04,1012,2036,404,3.0,653.94,0.0,PayPal
358,2025-05-04,1073,2068,401,0.0,2460.72,12.5,CreditCard
359,2025-05-04,1110,2017,403,2.0,370.96,8.0,BankTransfer
360,2025-05-04,1195,2051,403,0.0,117.32,3.0,PayPal
361,2025-05-04,1102,2006,402,2.0,792.0,10.0,CreditCard
362,2025-05-04,1141,2036,401,3.0,871.92,0.0,PayPal
363,2025-05-04,1129,2057,403,0.0,1747.92,5.5,Cash
364,2025-05-04,1032,2012,404,2.0,997.1,20.0,BankTransfer
365,2025-05-04,1086,2071,403,1.0,553.64,15.0,CreditCard
366,2025-05-04,1050,2077,404,0.0,561.83,7.0,Cash
367,2025-05-04,1011,2004,402,2.0,0.0,0.0,PayPal
368,2025-05-04,1121,2066,404,1.0,0.0,12.5,CreditCard
369,2025-05-04,1155,2065,402,2.0,1128.82,8.0,BankTransfer
370,2025-05-04,1156,2040,402,3.0,138.16,3.0,PayPal
371,2025-05-04,1157,2094,403,2.0,1578.72,10.0,CreditCard
372,2025-05-04,1129,2065,404,2.0,752.54,0.0,PayPal
373,2025-05-04,1121,2002,403,2.0,2771.2,5.5,Cash
374,2025-05-04,1172,2014,404,2.0,197.04,20.0,BankTransfer
375,2025-05-04,1185,2088,401,3.0,2128.05,15.0,CreditCard
376,2025-05-04,1067,2083,402,0.0,0.0,7.0,Cash
377,2025-05-04,1149,2061,402,3.0,1199.52,0.0,PayPal
378,2025-05-04,1037,2087,402,0.0,318.64,12.5,CreditCard
379,2025-05-04,1146,2089,401,1.0,744.34,8.0,BankTransfer
380,2025-05-04,1004,2056,403,3.0,2098.88,3.0,PayPal
381,2025-05-04,1038,2052,402,3.0,2193.78,10.0,CreditCard
382,2025-05-04,1128,2099,404,0.0,3877.92,0.0,PayPal
383,2025-05-04,1180,2017,402,2.0,741.92,5.5,Cash
384,2025-05-04,1169,2061,404,2.0,319.87,20.0,BankTransfer
385,2025-05-04,1044,2058,403,2.0,1066.8,15.0,CreditCard
386,2025-05-04,1173,2098,403,3.0,3631.44,7.0,Cash
387,2025-05-04,1049,2031,403,2.0,1356.72,0.0,PayPal
388,2025-05-04,1057,2038,403,1.0,2501.58,12.5,CreditCard
389,2025-05-04,1176,2090,404,2.0,343.87,8.0,BankTransfer
390,2025-05-04,1122,2044,403,2.0,166.06,3.0,PayPal
391,2025-05-04,1031,2073,404,3.0,1498.29,10.0,CreditCard
392,2025-05-04,1088,2098,402,2.0,726.29,0.0,PayPal
393,2025-05-04,1010,2036,401,2.0,348.77,5.5,Cash
394,2025-05-04,1113,2083,403,3.0,3072.64,20.0,BankTransfer
395,2025-05-04,1054,2025,403,2.0,671.09,15.0,CreditCard
396,2025-05-04,1035,2013,402,1.0,1683.65,7.0,Cash
397,2025-05-04,1012,2085,402,1.0,217.94,0.0,PayPal
398,2025-05-04,1013,2012,404,2.0,1994.21,12.5,CreditCard
